Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH8
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,DIGITAL
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09
Record Length,16056,,Record Length,16056,,Record Length,16056
Zero Index,53.96000000,,Zero Index,53.96000000,,Zero Index,53.96000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,None
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,

TIME,CH1,CH2,CH8_D7,CH8_D6,CH8_D5,CH8_D4,CH8_D3,CH8_D2,CH8_D1,CH8_D0
1.00016000e-06,-5.00000000e-02,4.20000000e-01,0,0,0,1,0,0,0,0
1.00416000e-06,3.15937500e-01,-6.90625000e-02,0,0,0,1,0,0,0,0
1.00816000e-06,7.21875000e-02,-9.43750000e-02,0,0,0,1,0,0,0,0
1.01216000e-06,-1.86562500e-01,5.95937500e-01,0,0,0,1,0,0,0,0
1.01616000e-06,3.95000000e-01,1.47187500e-01,0,0,0,1,0,0,0,0
1.02016000e-06,-4.75000000e-02,3.28125000e+00,0,0,0,1,0,0,0,0
1.02416000e-06,1.71875000e-02,3.30468750e+00,0,0,0,1,0,0,0,0
1.02816000e-06,2.54375000e-01,3.17218750e+00,0,0,0,1,0,0,0,0
1.03216000e-06,1.04375000e-01,2.89125000e+00,0,0,0,1,0,0,0,0
1.03616000e-06,-1.33437500e-01,1.11562500e+00,1,0,0,0,0,0,0,0
1.04016000e-06,2.09687500e-01,-9.00000000e-02,1,0,0,0,0,0,0,0
1.04416000e-06,1.25000000e-03,2.18750000e-03,1,0,0,0,0,0,0,0
1.04816000e-06,-3.38437500e-01,6.33125000e-01,1,0,0,0,0,0,0,0
1.05216000e-06,2.31250000e-01,2.09375000e-01,1,0,0,0,0,0,0,0
1.05616000e-06,3.78125000e-02,3.15031250e+00,1,0,0,0,0,0,0,0
1.06016000e-06,-1.91250000e-01,3.36625000e+00,1,0,0,0,0,0,0,0
1.06416000e-06,2.46875000e-02,3.45656250e+00,1,0,0,0,0,0,0,0
1.06816000e-06,1.97187500e-01,2.77156250e+00,1,0,0,0,0,0,0,0
1.07216000e-06,-3.05625000e-01,2.76187500e+00,0,0,0,0,0,0,0,0
1.07616000e-06,1.51250000e-01,7.50000000e-02,0,0,0,1,0,0,0,0
1.08016000e-06,-1.65625000e-02,3.75000000e-02,0,0,0,1,0,0,0,0
1.08416000e-06,-3.26562500e-01,3.80937500e-01,0,0,0,1,0,0,0,0
1.08816000e-06,-1.15625000e-02,4.36875000e-01,0,0,0,1,0,0,0,0
1.09216000e-06,1.75625000e-01,2.46687500e+00,0,0,0,1,0,0,0,0
1.09616000e-06,-2.20937500e-01,3.44468750e+00,0,0,0,1,0,0,0,0
1.10016000e-06,4.34375000e-02,3.42218750e+00,0,0,0,1,0,0,0,0
1.10416000e-06,3.32500000e-01,2.76343750e+00,0,0,0,1,0,0,0,0
1.10816000e-06,-2.75625000e-01,3.22312500e+00,0,0,0,1,0,0,0,0
1.11216000e-06,-9.37500000e-03,9.12500000e-02,1,0,0,0,0,0,0,0
1.11616000e-06,1.09687500e-01,2.40625000e-02,1,0,0,0,0,0,0,0
1.12016000e-06,-3.81250000e-02,9.37500000e-04,1,0,0,0,0,0,0,0
1.12416000e-06,-9.28125000e-02,5.81562500e-01,1,0,0,0,0,0,0,0
1.12816000e-06,2.60000000e-01,1.54812500e+00,1,0,0,0,0,0,0,0
1.13216000e-06,-1.29062500e-01,3.36812500e+00,1,0,0,0,0,0,0,0
1.13616000e-06,5.96875000e-02,3.34406250e+00,1,0,0,0,0,0,0,0
1.14016000e-06,4.17500000e-01,2.85406250e+00,1,0,0,0,0,0,0,0
1.14416000e-06,-4.09375000e-02,3.03218750e+00,1,0,0,0,0,0,0,0
1.14816000e-06,-3.93750000e-02,4.13750000e-01,0,0,0,1,0,0,0,0
1.15216000e-06,3.00937500e-01,-6.59375000e-02,0,0,0,1,0,0,0,0
1.15616000e-06,8.65625000e-02,-1.06562500e-01,0,0,0,1,0,0,0,0
1.16016000e-06,-1.82187500e-01,5.99687500e-01,0,0,0,1,0,0,0,0
1.16416000e-06,3.80312500e-01,1.40625000e-01,0,0,0,1,0,0,0,0
1.16816000e-06,-3.62500000e-02,3.23906250e+00,0,0,0,1,0,0,0,0
1.17216000e-06,1.06250000e-02,3.30218750e+00,0,0,0,1,0,0,0,0
1.17616000e-06,2.48437500e-01,3.18437500e+00,0,0,0,1,0,0,0,0
1.18016000e-06,1.03437500e-01,2.86875000e+00,0,0,0,1,0,0,0,0
1.18416000e-06,-1.37500000e-01,1.28218750e+00,1,0,0,0,0,0,0,0
1.18816000e-06,1.95312500e-01,-9.90625000e-02,1,0,0,0,0,0,0,0
1.19216000e-06,9.37500000e-04,1.56250000e-02,1,0,0,0,0,0,0,0
1.19616000e-06,-3.51875000e-01,5.90312500e-01,1,0,0,0,0,0,0,0
1.20016000e-06,2.06875000e-01,2.37500000e-01,1,0,0,0,0,0,0,0
1.20416000e-06,4.87500000e-02,3.04593750e+00,1,0,0,0,0,0,0,0
1.20816000e-06,-2.31875000e-01,3.40625000e+00,1,0,0,0,0,0,0,0
1.21216000e-06,1.78125000e-02,3.44843750e+00,1,0,0,0,0,0,0,0
1.21616000e-06,2.05625000e-01,2.76906250e+00,1,0,0,0,0,0,0,0
1.22016000e-06,-2.77500000e-01,2.75531250e+00,0,0,0,0,0,0,0,0
1.22416000e-06,1.26875000e-01,5.46875000e-02,0,0,0,1,0,0,0,0
1.22816000e-06,-2.40625000e-02,3.50000000e-02,0,0,0,1,0,0,0,0
1.23216000e-06,-3.31562500e-01,3.78437500e-01,0,0,0,1,0,0,0,0
1.23616000e-06,-2.50000000e-02,4.48125000e-01,0,0,0,1,0,0,0,0
1.24016000e-06,1.77812500e-01,2.48062500e+00,0,0,0,1,0,0,0,0
1.24416000e-06,-2.10937500e-01,3.42218750e+00,0,0,0,1,0,0,0,0
1.24816000e-06,4.87500000e-02,3.45687500e+00,0,0,0,1,0,0,0,0
1.25216000e-06,3.38437500e-01,2.76593750e+00,0,0,0,1,0,0,0,0
1.25616000e-06,-2.59687500e-01,3.23812500e+00,0,0,0,1,0,0,0,0
1.26016000e-06,-9.37500000e-03,8.62500000e-02,1,0,0,0,0,0,0,0
1.26416000e-06,9.43750000e-02,2.71875000e-02,1,0,0,0,0,0,0,0
1.26816000e-06,-1.84375000e-02,-2.15625000e-02,1,0,0,0,0,0,0,0
1.27216000e-06,-1.21250000e-01,5.82812500e-01,1,0,0,0,0,0,0,0
1.27616000e-06,2.90625000e-01,1.25156250e+00,1,0,0,0,0,0,0,0
1.28016000e-06,-1.37812500e-01,3.33093750e+00,1,0,0,0,0,0,0,0
1.28416000e-06,7.59375000e-02,3.33843750e+00,1,0,0,0,0,0,0,0
1.28816000e-06,4.09687500e-01,2.87562500e+00,1,0,0,0,0,0,0,0
1.29216000e-06,-2.12500000e-02,3.00125000e+00,1,0,0,0,0,0,0,0
1.29616000e-06,-6.62500000e-02,5.60937500e-01,0,0,0,1,0,0,0,0
1.30016000e-06,3.13437500e-01,-8.68750000e-02,0,0,0,1,0,0,0,0
1.30416000e-06,5.87500000e-02,-7.03125000e-02,0,0,0,1,0,0,0,0
1.30816000e-06,-2.22187500e-01,5.83437500e-01,0,0,0,1,0,0,0,0
1.31216000e-06,3.77812500e-01,1.16250000e-01,0,0,0,1,0,0,0,0
1.31616000e-06,-3.68750000e-02,3.26156250e+00,0,0,0,1,0,0,0,0
1.32016000e-06,-1.81250000e-02,3.29875000e+00,0,0,0,1,0,0,0,0
1.32416000e-06,1.96875000e-01,3.23718750e+00,0,0,0,1,0,0,0,0
1.32816000e-06,1.10937500e-01,2.86375000e+00,0,0,0,1,0,0,0,0
1.33216000e-06,-1.39062500e-01,1.30531250e+00,1,0,0,0,0,0,0,0
1.33616000e-06,1.78125000e-01,-8.68750000e-02,1,0,0,0,0,0,0,0
1.34016000e-06,-1.37500000e-02,9.68750000e-03,1,0,0,0,0,0,0,0
1.34416000e-06,-3.51250000e-01,6.10312500e-01,1,0,0,0,0,0,0,0
1.34816000e-06,1.91250000e-01,2.70312500e-01,1,0,0,0,0,0,0,0
1.35216000e-06,5.50000000e-02,3.04312500e+00,1,0,0,0,0,0,0,0
1.35616000e-06,-2.37187500e-01,3.40500000e+00,1,0,0,0,0,0,0,0
1.36016000e-06,1.03125000e-02,3.47437500e+00,1,0,0,0,0,0,0,0
1.36416000e-06,2.05312500e-01,2.77000000e+00,1,0,0,0,0,0,0,0
1.36816000e-06,-2.87812500e-01,2.81468750e+00,1,0,0,0,0,0,0,0
1.37216000e-06,1.17500000e-01,5.09375000e-02,0,0,0,1,0,0,0,0
1.37616000e-06,-1.81250000e-02,5.18750000e-02,0,0,0,1,0,0,0,0
1.38016000e-06,-3.33125000e-01,3.56250000e-01,0,0,0,1,0,0,0,0
1.38416000e-06,-2.15625000e-02,4.65937500e-01,0,0,0,1,0,0,0,0
1.38816000e-06,1.73437500e-01,2.24625000e+00,0,0,0,1,0,0,0,0
1.39216000e-06,-2.34062500e-01,3.45875000e+00,0,0,0,1,0,0,0,0
1.39616000e-06,9.18750000e-02,3.40781250e+00,0,0,0,1,0,0,0,0
1.40016000e-06,3.71562500e-01,2.77375000e+00,0,0,0,1,0,0,0,0
1.40416000e-06,-2.32500000e-01,3.18000000e+00,0,0,0,1,0,0,0,0
1.40816000e-06,-1.12500000e-02,1.05937500e-01,1,0,0,0,0,0,0,0
1.41216000e-06,1.43125000e-01,5.62500000e-03,1,0,0,0,0,0,0,0
1.41616000e-06,2.87500000e-02,-5.06250000e-02,1,0,0,0,0,0,0,0
1.42016000e-06,-1.18750000e-01,6.06562500e-01,1,0,0,0,0,0,0,0
1.42416000e-06,3.09687500e-01,1.04125000e+00,1,0,0,0,0,0,0,0
1.42816000e-06,-1.14375000e-01,3.33031250e+00,1,0,0,0,0,0,0,0
1.43216000e-06,7.18750000e-02,3.32218750e+00,1,0,0,0,0,0,0,0
1.43616000e-06,4.11562500e-01,2.92125000e+00,1,0,0,0,0,0,0,0
1.44016000e-06,2.50000000e-03,2.98593750e+00,1,0,0,0,0,0,0,0
1.44416000e-06,-6.75000000e-02,5.06562500e-01,0,0,0,1,0,0,0,0
1.44816000e-06,2.86250000e-01,-5.75000000e-02,0,0,0,1,0,0,0,0
1.45216000e-06,1.04375000e-01,-1.15000000e-01,0,0,0,1,0,0,0,0
1.45616000e-06,-2.12187500e-01,6.25937500e-01,0,0,0,1,0,0,0,0
1.46016000e-06,3.62812500e-01,1.29375000e-01,0,0,0,1,0,0,0,0
1.46416000e-06,-2.81250000e-03,3.22781250e+00,0,0,0,1,0,0,0,0
1.46816000e-06,-1.53125000e-02,3.30125000e+00,0,0,0,1,0,0,0,0
1.47216000e-06,2.01562500e-01,3.26125000e+00,0,0,0,1,0,0,0,0
1.47616000e-06,1.26875000e-01,2.85093750e+00,0,0,0,1,0,0,0,0
1.48016000e-06,-1.35000000e-01,1.39000000e+00,1,0,0,0,0,0,0,0
1.48416000e-06,1.68125000e-01,-9.03125000e-02,1,0,0,0,0,0,0,0
1.48816000e-06,-1.46875000e-02,9.37500000e-03,1,0,0,0,0,0,0,0
1.49216000e-06,-3.64062500e-01,5.94687500e-01,1,0,0,0,0,0,0,0
1.49616000e-06,1.66562500e-01,2.67812500e-01,1,0,0,0,0,0,0,0
1.50016000e-06,6.25000000e-02,2.91562500e+00,1,0,0,0,0,0,0,0
1.50416000e-06,-2.81875000e-01,3.43593750e+00,1,0,0,0,0,0,0,0
1.50816000e-06,3.53125000e-02,3.45406250e+00,1,0,0,0,0,0,0,0
1.51216000e-06,2.30000000e-01,2.76750000e+00,1,0,0,0,0,0,0,0
1.51616000e-06,-3.13437500e-01,3.03187500e+00,1,0,0,0,0,0,0,0
1.52016000e-06,1.12500000e-01,5.37500000e-02,0,0,0,1,0,0,0,0
1.52416000e-06,-5.62500000e-03,6.21875000e-02,0,0,0,1,0,0,0,0
1.52816000e-06,-3.00000000e-01,2.91562500e-01,0,0,0,1,0,0,0,0
1.53216000e-06,-2.93750000e-02,4.71250000e-01,0,0,0,1,0,0,0,0
1.53616000e-06,1.82187500e-01,2.27281250e+00,0,0,0,1,0,0,0,0
1.54016000e-06,-2.09375000e-01,3.45406250e+00,0,0,0,1,0,0,0,0
1.54416000e-06,7.50000000e-02,3.41593750e+00,0,0,0,1,0,0,0,0
1.54816000e-06,3.57812500e-01,2.77125000e+00,0,0,0,1,0,0,0,0
1.55216000e-06,-2.15000000e-01,3.17125000e+00,0,0,0,1,0,0,0,0
1.55616000e-06,-2.62500000e-02,1.03437500e-01,1,0,0,0,0,0,0,0
1.56016000e-06,1.40625000e-01,8.43750000e-03,1,0,0,0,0,0,0,0
1.56416000e-06,2.46875000e-02,-5.31250000e-02,1,0,0,0,0,0,0,0
1.56816000e-06,-1.33437500e-01,6.05312500e-01,1,0,0,0,0,0,0,0
1.57216000e-06,3.25000000e-01,9.29687500e-01,1,0,0,0,0,0,0,0
1.57616000e-06,-1.16875000e-01,3.30812500e+00,1,0,0,0,0,0,0,0
1.58016000e-06,7.31250000e-02,3.32343750e+00,1,0,0,0,0,0,0,0
1.58416000e-06,3.96562500e-01,2.93250000e+00,1,0,0,0,0,0,0,0
1.58816000e-06,2.28125000e-02,2.97312500e+00,1,0,0,0,0,0,0,0
1.59216000e-06,-1.08750000e-01,6.45312500e-01,0,0,0,1,0,0,0,0
1.59616000e-06,2.99375000e-01,-9.28125000e-02,0,0,0,1,0,0,0,0
1.60016000e-06,5.18750000e-02,-8.31250000e-02,0,0,0,1,0,0,0,0
1.60416000e-06,-2.25625000e-01,6.08125000e-01,0,0,0,1,0,0,0,0
1.60816000e-06,3.70937500e-01,1.21875000e-01,0,0,0,1,0,0,0,0
1.61216000e-06,-6.87500000e-03,3.22562500e+00,0,0,0,1,0,0,0,0
1.61616000e-06,-5.84375000e-02,3.31250000e+00,0,0,0,1,0,0,0,0
1.62016000e-06,1.53125000e-01,3.30625000e+00,0,0,0,1,0,0,0,0
1.62416000e-06,1.41875000e-01,2.83562500e+00,0,0,0,1,0,0,0,0
1.62816000e-06,-1.57812500e-01,1.55250000e+00,1,0,0,0,0,0,0,0
1.63216000e-06,1.58125000e-01,-7.56250000e-02,1,0,0,0,0,0,0,0
1.63616000e-06,-1.87500000e-02,3.62500000e-02,1,0,0,0,0,0,0,0
1.64016000e-06,-3.84062500e-01,5.75625000e-01,1,0,0,0,0,0,0,0
1.64416000e-06,1.55312500e-01,2.88125000e-01,1,0,0,0,0,0,0,0
1.64816000e-06,7.56250000e-02,2.96468750e+00,1,0,0,0,0,0,0,0
1.65216000e-06,-2.40937500e-01,3.41531250e+00,1,0,0,0,0,0,0,0
1.65616000e-06,6.56250000e-03,3.48125000e+00,1,0,0,0,0,0,0,0
1.66016000e-06,2.34687500e-01,2.76500000e+00,1,0,0,0,0,0,0,0
1.66416000e-06,-3.22187500e-01,3.06531250e+00,1,0,0,0,0,0,0,0
1.66816000e-06,1.00000000e-01,8.12500000e-02,0,0,0,1,0,0,0,0
1.67216000e-06,-3.75000000e-03,5.87500000e-02,0,0,0,1,0,0,0,0
1.67616000e-06,-2.93125000e-01,2.75937500e-01,0,0,0,1,0,0,0,0
1.68016000e-06,-5.75000000e-02,4.90000000e-01,0,0,0,1,0,0,0,0
1.68416000e-06,2.03437500e-01,2.21750000e+00,0,0,0,1,0,0,0,0
1.68816000e-06,-2.09375000e-01,3.43718750e+00,0,0,0,1,0,0,0,0
1.69216000e-06,6.87500000e-02,3.39781250e+00,0,0,0,1,0,0,0,0
1.69616000e-06,3.75312500e-01,2.78187500e+00,0,0,0,1,0,0,0,0
1.70016000e-06,-1.96562500e-01,3.17250000e+00,0,0,0,1,0,0,0,0
1.70416000e-06,-1.00000000e-02,2.05000000e-01,1,0,0,0,0,0,0,0
1.70816000e-06,2.44687500e-01,-2.87500000e-02,1,0,0,0,0,0,0,0
1.71216000e-06,5.31250000e-02,-6.25000000e-02,1,0,0,0,0,0,0,0
1.71616000e-06,-1.32187500e-01,6.24687500e-01,1,0,0,0,0,0,0,0
1.72016000e-06,3.42500000e-01,7.81875000e-01,1,0,0,0,0,0,0,0
1.72416000e-06,-9.53125000e-02,3.32625000e+00,1,0,0,0,0,0,0,0
1.72816000e-06,5.81250000e-02,3.31875000e+00,1,0,0,0,0,0,0,0
1.73216000e-06,3.79687500e-01,2.98156250e+00,1,0,0,0,0,0,0,0
1.73616000e-06,3.31250000e-02,2.94562500e+00,1,0,0,0,0,0,0,0
1.74016000e-06,-1.16562500e-01,6.77187500e-01,0,0,0,1,0,0,0,0
1.74416000e-06,2.57500000e-01,-8.40625000e-02,0,0,0,1,0,0,0,0
1.74816000e-06,6.43750000e-02,-8.28125000e-02,0,0,0,1,0,0,0,0
1.75216000e-06,-2.36562500e-01,6.04375000e-01,0,0,0,1,0,0,0,0
1.75616000e-06,3.35625000e-01,1.39687500e-01,0,0,0,1,0,0,0,0
1.76016000e-06,-8.12500000e-03,3.23562500e+00,0,0,0,1,0,0,0,0
1.76416000e-06,-4.00000000e-02,3.31093750e+00,0,0,0,1,0,0,0,0
1.76816000e-06,1.44375000e-01,3.29906250e+00,0,0,0,1,0,0,0,0
1.77216000e-06,1.47812500e-01,2.83937500e+00,0,0,0,1,0,0,0,0
1.77616000e-06,-1.60625000e-01,1.61156250e+00,1,0,0,0,0,0,0,0
1.78016000e-06,1.50625000e-01,-5.81250000e-02,1,0,0,0,0,0,0,0
1.78416000e-06,-3.00000000e-02,1.93750000e-02,1,0,0,0,0,0,0,0
1.78816000e-06,-3.78125000e-01,5.67187500e-01,1,0,0,0,0,0,0,0
1.79216000e-06,1.26250000e-01,3.12500000e-01,1,0,0,0,0,0,0,0
1.79616000e-06,7.46875000e-02,2.85625000e+00,1,0,0,0,0,0,0,0
1.80016000e-06,-2.68750000e-01,3.43312500e+00,1,0,0,0,0,0,0,0
1.80416000e-06,2.65625000e-02,3.46125000e+00,1,0,0,0,0,0,0,0
1.80816000e-06,2.49687500e-01,2.76125000e+00,1,0,0,0,0,0,0,0
1.81216000e-06,-3.42187500e-01,3.22031250e+00,1,0,0,0,0,0,0,0
1.81616000e-06,9.50000000e-02,6.40625000e-02,0,0,0,1,0,0,0,0
1.82016000e-06,2.31250000e-02,5.81250000e-02,0,0,0,1,0,0,0,0
1.82416000e-06,-2.33750000e-01,2.26562500e-01,0,0,0,1,0,0,0,0
1.82816000e-06,-4.90625000e-02,4.99062500e-01,0,0,0,1,0,0,0,0
1.83216000e-06,2.30000000e-01,2.10625000e+00,0,0,0,1,0,0,0,0
1.83616000e-06,-1.89062500e-01,3.42406250e+00,0,0,0,1,0,0,0,0
1.84016000e-06,6.62500000e-02,3.39187500e+00,0,0,0,1,0,0,0,0
1.84416000e-06,3.83750000e-01,2.78593750e+00,0,0,0,1,0,0,0,0
1.84816000e-06,-1.65000000e-01,3.13656250e+00,0,0,0,1,0,0,0,0
1.85216000e-06,-1.25000000e-02,1.87500000e-01,1,0,0,0,0,0,0,0
1.85616000e-06,2.10312500e-01,-3.65625000e-02,1,0,0,0,0,0,0,0
1.86016000e-06,7.65625000e-02,-7.87500000e-02,1,0,0,0,0,0,0,0
1.86416000e-06,-1.48750000e-01,6.35937500e-01,1,0,0,0,0,0,0,0
1.86816000e-06,3.38125000e-01,7.79375000e-01,1,0,0,0,0,0,0,0
1.87216000e-06,-9.12500000e-02,3.30187500e+00,1,0,0,0,0,0,0,0
1.87616000e-06,5.40625000e-02,3.30843750e+00,1,0,0,0,0,0,0,0
1.88016000e-06,3.78437500e-01,2.98656250e+00,1,0,0,0,0,0,0,0
1.88416000e-06,4.62500000e-02,2.93937500e+00,1,0,0,0,0,0,0,0
1.88816000e-06,-1.28750000e-01,7.51562500e-01,0,0,0,1,0,0,0,0
1.89216000e-06,2.76250000e-01,-6.59375000e-02,0,0,0,1,0,0,0,0
1.89616000e-06,4.75000000e-02,-6.75000000e-02,0,0,0,1,0,0,0,0
1.90016000e-06,-2.44062500e-01,6.01875000e-01,0,0,0,1,0,0,0,0
1.90416000e-06,3.25625000e-01,1.44687500e-01,0,0,0,1,0,0,0,0
1.90816000e-06,1.53125000e-02,3.20437500e+00,0,0,0,1,0,0,0,0
1.91216000e-06,-1.00000000e-01,3.32468750e+00,0,0,0,1,0,0,0,0
1.91616000e-06,1.15937500e-01,3.36437500e+00,0,0,0,1,0,0,0,0
1.92016000e-06,1.62187500e-01,2.81937500e+00,0,0,0,1,0,0,0,0
1.92416000e-06,-1.68750000e-01,1.85343750e+00,1,0,0,0,0,0,0,0
1.92816000e-06,1.54062500e-01,-5.68750000e-02,1,0,0,0,0,0,0,0
1.93216000e-06,-4.31250000e-02,5.43750000e-02,1,0,0,0,0,0,0,0
1.93616000e-06,-3.74687500e-01,5.31875000e-01,1,0,0,0,0,0,0,0
1.94016000e-06,1.15625000e-01,3.35312500e-01,1,0,0,0,0,0,0,0
1.94416000e-06,1.13437500e-01,2.81000000e+00,1,0,0,0,0,0,0,0
1.94816000e-06,-2.61875000e-01,3.43562500e+00,1,0,0,0,0,0,0,0
1.95216000e-06,2.90625000e-02,3.46750000e+00,1,0,0,0,0,0,0,0
1.95616000e-06,2.70937500e-01,2.77500000e+00,1,0,0,0,0,0,0,0
1.96016000e-06,-3.22812500e-01,3.16218750e+00,1,0,0,0,0,0,0,0
1.96416000e-06,8.71875000e-02,6.15625000e-02,0,0,0,1,0,0,0,0
1.96816000e-06,8.12500000e-03,6.31250000e-02,0,0,0,1,0,0,0,0
1.97216000e-06,-2.47187500e-01,2.41250000e-01,0,0,0,1,0,0,0,0
1.97616000e-06,-5.40625000e-02,5.10312500e-01,0,0,0,1,0,0,0,0
1.98016000e-06,2.02812500e-01,2.01562500e+00,0,0,0,1,0,0,0,0
1.98416000e-06,-1.81562500e-01,3.42906250e+00,0,0,0,1,0,0,0,0
1.98816000e-06,8.81250000e-02,3.41218750e+00,0,0,0,1,0,0,0,0
1.99216000e-06,3.92812500e-01,2.78812500e+00,0,0,0,1,0,0,0,0
1.99616000e-06,-1.57187500e-01,3.10000000e+00,0,0,0,1,0,0,0,0
2.00016000e-06,-1.25000000e-03,2.55000000e-01,1,0,0,0,0,0,0,0
2.00416000e-06,2.19062500e-01,-5.46875000e-02,1,0,0,0,0,0,0,0
2.00816000e-06,8.87500000e-02,-6.96875000e-02,1,0,0,0,0,0,0,0
2.01216000e-06,-1.69375000e-01,6.30312500e-01,1,0,0,0,0,0,0,0
2.01616000e-06,3.72500000e-01,3.34375000e-01,1,0,0,0,0,0,0,0
2.02016000e-06,-9.31250000e-02,3.28312500e+00,1,0,0,0,0,0,0,0
2.02416000e-06,4.00000000e-02,3.31000000e+00,1,0,0,0,0,0,0,0
2.02816000e-06,3.34375000e-01,3.08750000e+00,1,0,0,0,0,0,0,0
2.03216000e-06,5.12500000e-02,2.91531250e+00,1,0,0,0,0,0,0,0
2.03616000e-06,-1.43125000e-01,7.99375000e-01,0,0,0,1,0,0,0,0
2.04016000e-06,2.30312500e-01,-7.37500000e-02,0,0,0,1,0,0,0,0
2.04416000e-06,5.75000000e-02,-6.46875000e-02,0,0,0,1,0,0,0,0
2.04816000e-06,-2.77812500e-01,6.06875000e-01,0,0,0,1,0,0,0,0
2.05216000e-06,3.10937500e-01,1.62500000e-01,0,0,0,1,0,0,0,0
2.05616000e-06,1.37500000e-02,3.18812500e+00,0,0,0,1,0,0,0,0
2.06016000e-06,-1.11875000e-01,3.32500000e+00,0,0,0,1,0,0,0,0
2.06416000e-06,1.00937500e-01,3.37281250e+00,0,0,0,1,0,0,0,0
2.06816000e-06,1.78437500e-01,2.79968750e+00,0,0,0,1,0,0,0,0
2.07216000e-06,-1.69687500e-01,1.73593750e+00,1,0,0,0,0,0,0,0
2.07616000e-06,1.22187500e-01,-5.06250000e-02,1,0,0,0,0,0,0,0
2.08016000e-06,-2.56250000e-02,4.71875000e-02,1,0,0,0,0,0,0,0
2.08416000e-06,-3.68125000e-01,5.46875000e-01,1,0,0,0,0,0,0,0
2.08816000e-06,1.02812500e-01,3.40312500e-01,1,0,0,0,0,0,0,0
2.09216000e-06,9.87500000e-02,2.74531250e+00,1,0,0,0,0,0,0,0
2.09616000e-06,-2.82187500e-01,3.44687500e+00,1,0,0,0,0,0,0,0
2.10016000e-06,3.65625000e-02,3.47125000e+00,1,0,0,0,0,0,0,0
2.10416000e-06,2.68750000e-01,2.76875000e+00,1,0,0,0,0,0,0,0
2.10816000e-06,-3.30937500e-01,3.23968750e+00,1,0,0,0,0,0,0,0
2.11216000e-06,7.28125000e-02,6.15625000e-02,0,0,0,1,0,0,0,0
2.11616000e-06,3.65625000e-02,1.00000000e-01,0,0,0,1,0,0,0,0
2.12016000e-06,-1.79062500e-01,1.74062500e-01,0,0,0,1,0,0,0,0
2.12416000e-06,-6.21875000e-02,5.11562500e-01,0,0,0,1,0,0,0,0
2.12816000e-06,2.42187500e-01,1.84781250e+00,0,0,0,1,0,0,0,0
2.13216000e-06,-1.87187500e-01,3.41281250e+00,0,0,0,1,0,0,0,0
2.13616000e-06,1.02500000e-01,3.36937500e+00,0,0,0,1,0,0,0,0
2.14016000e-06,4.08125000e-01,2.80343750e+00,0,0,0,1,0,0,0,0
2.14416000e-06,-1.11875000e-01,3.08437500e+00,0,0,0,1,0,0,0,0
2.14816000e-06,-7.50000000e-03,2.93125000e-01,1,0,0,0,0,0,0,0
2.15216000e-06,2.50937500e-01,-3.81250000e-02,1,0,0,0,0,0,0,0
2.15616000e-06,1.03125000e-01,-8.93750000e-02,1,0,0,0,0,0,0,0
2.16016000e-06,-1.61562500e-01,6.48125000e-01,1,0,0,0,0,0,0,0
2.16416000e-06,3.78750000e-01,4.31250000e-01,1,0,0,0,0,0,0,0
2.16816000e-06,-6.50000000e-02,3.27500000e+00,1,0,0,0,0,0,0,0
2.17216000e-06,4.56250000e-02,3.31875000e+00,1,0,0,0,0,0,0,0
2.17616000e-06,3.42812500e-01,3.06562500e+00,1,0,0,0,0,0,0,0
2.18016000e-06,7.68750000e-02,2.92531250e+00,1,0,0,0,0,0,0,0
2.18416000e-06,-1.47187500e-01,8.38125000e-01,0,0,0,1,0,0,0,0
2.18816000e-06,2.39375000e-01,-7.03125000e-02,0,0,0,1,0,0,0,0
2.19216000e-06,4.21875000e-02,-5.96875000e-02,0,0,0,1,0,0,0,0
2.19616000e-06,-2.65000000e-01,6.10625000e-01,0,0,0,1,0,0,0,0
2.20016000e-06,2.93437500e-01,1.56250000e-01,0,0,0,1,0,0,0,0
2.20416000e-06,1.40625000e-02,3.15625000e+00,0,0,0,1,0,0,0,0
2.20816000e-06,-1.36875000e-01,3.34250000e+00,0,0,0,1,0,0,0,0
2.21216000e-06,8.93750000e-02,3.39750000e+00,0,0,0,1,0,0,0,0
2.21616000e-06,1.78125000e-01,2.79187500e+00,0,0,0,1,0,0,0,0
2.22016000e-06,-2.13437500e-01,2.17781250e+00,0,0,0,0,0,0,0,0
2.22416000e-06,1.31875000e-01,-4.21875000e-02,1,0,0,0,0,0,0,0
2.22816000e-06,-2.71875000e-02,6.71875000e-02,1,0,0,0,0,0,0,0
2.23216000e-06,-3.65000000e-01,4.63750000e-01,1,0,0,0,0,0,0,0
2.23616000e-06,7.00000000e-02,3.59062500e-01,1,0,0,0,0,0,0,0
2.24016000e-06,1.20000000e-01,2.65062500e+00,1,0,0,0,0,0,0,0
2.24416000e-06,-2.67812500e-01,3.45218750e+00,1,0,0,0,0,0,0,0
2.24816000e-06,4.03125000e-02,3.44875000e+00,1,0,0,0,0,0,0,0
